# Export File Created with QBlade CE v2.0.9_beta windows on 24.05.2026 at 20:10:34
NREL's_S826_Airfoil_Re0.400_M0.30_N9.0 360 V;NREL's_S826_Airfoil_Re1.600_M0.10_N3.0
Angle of Attack [deg];Drag Coefficient Cd [-];Angle of Attack [deg];Drag Coefficient Cd [-]
-1.5500000e+02;3.2749113e-01;1.2000000e+01;2.8850000e-02
-1.5400000e+02;3.5190466e-01;1.3000000e+01;3.4660000e-02
-1.5300000e+02;3.7699327e-01;1.4000000e+01;4.2309999e-02
-1.5200000e+02;4.0272638e-01;1.5000000e+01;5.2080002e-02
-1.5100000e+02;4.2907265e-01;1.6000000e+01;6.4300001e-02
-1.5000000e+02;4.5600000e-01;1.7000000e+01;7.9449996e-02
-1.4900000e+02;4.8347560e-01;END;END
-1.4800000e+02;5.1146597e-01;END;END
-1.4700000e+02;5.3993702e-01;END;END
-1.4600000e+02;5.6885403e-01;END;END
-1.4500000e+02;5.9818184e-01;END;END
-1.4400000e+02;6.2788469e-01;END;END
-1.4300000e+02;6.5792638e-01;END;END
-1.4200000e+02;6.8827027e-01;END;END
-1.4100000e+02;7.1887946e-01;END;END
-1.4000000e+02;7.4971664e-01;END;END
-1.3900000e+02;7.8074419e-01;END;END
-1.3800000e+02;8.1192434e-01;END;END
-1.3700000e+02;8.4321916e-01;END;END
-1.3600000e+02;8.7459046e-01;END;END
-1.3500000e+02;9.0599996e-01;END;END
-1.3400000e+02;9.3740952e-01;END;END
-1.3300000e+02;9.6878082e-01;END;END
-1.3200000e+02;1.0000756e+00;END;END
-1.3100000e+02;1.0312557e+00;END;END
-1.3000000e+02;1.0622833e+00;END;END
-1.2900000e+02;1.0931205e+00;END;END
-1.2800000e+02;1.1237297e+00;END;END
-1.2700000e+02;1.1540736e+00;END;END
-1.2600000e+02;1.1841153e+00;END;END
-1.2500000e+02;1.2138181e+00;END;END
-1.2400000e+02;1.2431459e+00;END;END
-1.2300000e+02;1.2720629e+00;END;END
-1.2200000e+02;1.3005340e+00;END;END
-1.2100000e+02;1.3285244e+00;END;END
-1.2000000e+02;1.3559999e+00;END;END
-1.1900000e+02;1.3829273e+00;END;END
-1.1800000e+02;1.4092736e+00;END;END
-1.1700000e+02;1.4350067e+00;END;END
-1.1600000e+02;1.4600953e+00;END;END
-1.1500000e+02;1.4845088e+00;END;END
-1.1400000e+02;1.5082175e+00;END;END
-1.1300000e+02;1.5311925e+00;END;END
-1.1200000e+02;1.5534058e+00;END;END
-1.1100000e+02;1.5748303e+00;END;END
-1.1000000e+02;1.5954399e+00;END;END
-1.0900000e+02;1.6152096e+00;END;END
-1.0800000e+02;1.6341152e+00;END;END
-1.0700000e+02;1.6521338e+00;END;END
-1.0600000e+02;1.6692432e+00;END;END
-1.0500000e+02;1.6854228e+00;END;END
-1.0400000e+02;1.7006528e+00;END;END
-1.0300000e+02;1.7149146e+00;END;END
-1.0200000e+02;1.7281909e+00;END;END
-1.0100000e+02;1.7404654e+00;END;END
-1.0000000e+02;1.7517233e+00;END;END
-9.9000000e+01;1.7619509e+00;END;END
-9.8000000e+01;1.7711354e+00;END;END
-9.7000000e+01;1.7792661e+00;END;END
-9.6000000e+01;1.7863328e+00;END;END
-9.5000000e+01;1.7923269e+00;END;END
-9.4000000e+01;1.7972412e+00;END;END
-9.3000000e+01;1.8010696e+00;END;END
-9.2000000e+01;1.8038076e+00;END;END
-9.1000000e+01;1.8054518e+00;END;END
-9.0000000e+01;1.8000000e+00;END;END
-8.9000000e+01;1.7992024e+00;END;END
-8.8000000e+01;1.7973092e+00;END;END
-8.7000000e+01;1.7943223e+00;END;END
-8.6000000e+01;1.7902449e+00;END;END
-8.5000000e+01;1.7850822e+00;END;END
-8.4000000e+01;1.7788399e+00;END;END
-8.3000000e+01;1.7715255e+00;END;END
-8.2000000e+01;1.7631478e+00;END;END
-8.1000000e+01;1.7537166e+00;END;END
-8.0000000e+01;1.7432432e+00;END;END
-7.9000000e+01;1.7317402e+00;END;END
-7.8000000e+01;1.7192215e+00;END;END
-7.7000000e+01;1.7057018e+00;END;END
-7.6000000e+01;1.6911976e+00;END;END
-7.5000000e+01;1.6757263e+00;END;END
-7.4000000e+01;1.6593065e+00;END;END
-7.3000000e+01;1.6419580e+00;END;END
-7.2000000e+01;1.6237018e+00;END;END
-7.1000000e+01;1.6045598e+00;END;END
-7.0000000e+01;1.5845551e+00;END;END
-6.9000000e+01;1.5637120e+00;END;END
-6.8000000e+01;1.5420555e+00;END;END
-6.7000000e+01;1.5196120e+00;END;END
-6.6000000e+01;1.4964083e+00;END;END
-6.5000000e+01;1.4724728e+00;END;END
-6.4000000e+01;1.4478343e+00;END;END
-6.3000000e+01;1.4225227e+00;END;END
-6.2000000e+01;1.3965684e+00;END;END
-6.1000000e+01;1.3700031e+00;END;END
-6.0000000e+01;1.3428588e+00;END;END
-5.9000000e+01;1.3151684e+00;END;END
-5.8000000e+01;1.2869655e+00;END;END
-5.7000000e+01;1.2582842e+00;END;END
-5.6000000e+01;1.2291592e+00;END;END
-5.5000000e+01;1.1996261e+00;END;END
-5.4000000e+01;1.1697203e+00;END;END
-5.3000000e+01;1.1394782e+00;END;END
-5.2000000e+01;1.1089365e+00;END;END
-5.1000000e+01;1.0781323e+00;END;END
-5.0000000e+01;1.0471028e+00;END;END
-4.9000000e+01;1.0158856e+00;END;END
-4.8000000e+01;9.8451877e-01;END;END
-4.7000000e+01;9.5304018e-01;END;END
-4.6000000e+01;9.2148811e-01;END;END
-4.5000000e+01;8.8990074e-01;END;END
-4.4000000e+01;8.5831648e-01;END;END
-4.3000000e+01;8.2677364e-01;END;END
-4.2000000e+01;7.9531044e-01;END;END
-4.1000000e+01;7.6396507e-01;END;END
-4.0000000e+01;7.3277563e-01;END;END
-3.9000000e+01;7.0177990e-01;END;END
-3.8000000e+01;6.7101556e-01;END;END
-3.7000000e+01;6.4051992e-01;END;END
-3.6000000e+01;6.1032993e-01;END;END
-3.5000000e+01;5.8048236e-01;END;END
-3.4000000e+01;5.5101335e-01;END;END
-3.3000000e+01;5.2195871e-01;END;END
-3.2000000e+01;4.9335375e-01;END;END
-3.1000000e+01;4.6523312e-01;END;END
-3.0000000e+01;4.3763101e-01;END;END
-2.9000000e+01;4.1058093e-01;END;END
-2.8000000e+01;3.8411570e-01;END;END
-2.7000000e+01;3.5826749e-01;END;END
-2.6000000e+01;3.3306766e-01;END;END
-2.5000000e+01;3.0854684e-01;END;END
-2.4000000e+01;2.8473476e-01;END;END
-2.3000000e+01;2.6166037e-01;END;END
-2.2000000e+01;2.3935170e-01;END;END
-2.1000000e+01;2.1783581e-01;END;END
-2.0000000e+01;1.9713886e-01;END;END
-1.9000000e+01;1.7728597e-01;END;END
-1.8000000e+01;1.5830126e-01;END;END
-1.7000000e+01;1.4020778e-01;END;END
-1.6000000e+01;1.2302752e-01;END;END
-1.5000000e+01;1.6800000e-01;END;END
-1.4500000e+01;1.6105001e-01;END;END
-1.4000000e+01;1.5241000e-01;END;END
-1.3500000e+01;1.4530000e-01;END;END
-1.3000000e+01;1.3793001e-01;END;END
-1.2500000e+01;1.2964000e-01;END;END
-1.2000000e+01;1.2034000e-01;END;END
-1.1500000e+01;1.1054000e-01;END;END
-1.1000000e+01;1.0024000e-01;END;END
-1.0500000e+01;8.8639997e-02;END;END
-9.5000000e+00;5.2019998e-02;END;END
-9.0000000e+00;4.1919999e-02;END;END
-8.5000000e+00;2.5480000e-02;END;END
-8.0000000e+00;2.0819999e-02;END;END
-7.5000000e+00;1.7710000e-02;END;END
-7.0000000e+00;1.5400000e-02;END;END
-6.5000000e+00;1.3970000e-02;END;END
-6.0000000e+00;1.3100000e-02;END;END
-5.5000000e+00;1.2460000e-02;END;END
-5.0000000e+00;1.1930000e-02;END;END
-4.5000000e+00;1.1470000e-02;END;END
-4.0000000e+00;1.1020000e-02;END;END
-3.5000000e+00;1.0560000e-02;END;END
-3.0000000e+00;9.3700001e-03;END;END
-2.5000000e+00;9.4499998e-03;END;END
-2.0000000e+00;9.5600002e-03;END;END
-1.5000000e+00;9.6500004e-03;END;END
-1.0000000e+00;9.7500002e-03;END;END
-5.0000000e-01;9.8500000e-03;END;END
0.0000000e+00;9.9700000e-03;END;END
5.0000000e-01;1.0090000e-02;END;END
1.0000000e+00;1.0240000e-02;END;END
1.5000000e+00;1.0380000e-02;END;END
2.0000000e+00;1.0550000e-02;END;END
2.5000000e+00;1.0730000e-02;END;END
3.0000000e+00;1.0970000e-02;END;END
3.5000000e+00;1.1250000e-02;END;END
4.0000000e+00;1.1550000e-02;END;END
4.5000000e+00;1.1930000e-02;END;END
5.0000000e+00;1.2740000e-02;END;END
5.5000000e+00;1.4250000e-02;END;END
6.0000000e+00;1.5610000e-02;END;END
6.5000000e+00;1.6920000e-02;END;END
7.0000000e+00;1.8139999e-02;END;END
7.5000000e+00;1.9420000e-02;END;END
8.0000000e+00;2.0790000e-02;END;END
8.5000000e+00;2.2360001e-02;END;END
9.0000000e+00;2.4189999e-02;END;END
9.5000000e+00;2.6160000e-02;END;END
1.0500000e+01;3.1199999e-02;END;END
1.1000000e+01;3.4270000e-02;END;END
1.1500000e+01;3.7810002e-02;END;END
1.2000000e+01;4.1790001e-02;END;END
1.2500000e+01;4.6149999e-02;END;END
1.3000000e+01;5.0980002e-02;END;END
1.3500000e+01;5.6320000e-02;END;END
1.4000000e+01;6.1650001e-02;END;END
1.4500000e+01;6.8200000e-02;END;END
1.5000000e+01;7.5420000e-02;END;END
1.5500000e+01;8.3449997e-02;END;END
1.6000000e+01;9.2280000e-02;END;END
1.6500000e+01;1.0196000e-01;END;END
1.7000000e+01;1.1254000e-01;END;END
1.7500000e+01;1.2408000e-01;END;END
1.8000000e+01;1.3668001e-01;END;END
1.8500000e+01;1.5087999e-01;END;END
1.9000000e+01;1.6525000e-01;END;END
1.9500000e+01;1.8198000e-01;END;END
2.0000000e+01;1.9935000e-01;END;END
2.0500000e+01;2.1761000e-01;END;END
2.1000000e+01;2.3689000e-01;END;END
2.1500000e+01;2.5494000e-01;END;END
2.2000000e+01;2.7171999e-01;END;END
2.2500000e+01;2.9192001e-01;END;END
2.3000000e+01;3.0306000e-01;END;END
2.4000000e+01;2.5707349e-01;END;END
2.5000000e+01;2.8110471e-01;END;END
2.6000000e+01;3.0585307e-01;END;END
2.7000000e+01;3.3128870e-01;END;END
2.8000000e+01;3.5738093e-01;END;END
2.9000000e+01;3.8409829e-01;END;END
3.0000000e+01;4.1140860e-01;END;END
3.1000000e+01;4.3927893e-01;END;END
3.2000000e+01;4.6767569e-01;END;END
3.3000000e+01;4.9656460e-01;END;END
3.4000000e+01;5.2591091e-01;END;END
3.5000000e+01;5.5567926e-01;END;END
3.6000000e+01;5.8583373e-01;END;END
3.7000000e+01;6.1633801e-01;END;END
3.8000000e+01;6.4715534e-01;END;END
3.9000000e+01;6.7824870e-01;END;END
4.0000000e+01;7.0958054e-01;END;END
4.1000000e+01;7.4111325e-01;END;END
4.2000000e+01;7.7280873e-01;END;END
4.3000000e+01;8.0462897e-01;END;END
4.4000000e+01;8.3653557e-01;END;END
4.5000000e+01;8.6849028e-01;END;END
4.6000000e+01;9.0045452e-01;END;END
4.7000000e+01;9.3238997e-01;END;END
4.8000000e+01;9.6425813e-01;END;END
4.9000000e+01;9.9602079e-01;END;END
5.0000000e+01;1.0276397e+00;END;END
5.1000000e+01;1.0590770e+00;END;END
5.2000000e+01;1.0902950e+00;END;END
5.3000000e+01;1.1212559e+00;END;END
5.4000000e+01;1.1519227e+00;END;END
5.5000000e+01;1.1822587e+00;END;END
5.6000000e+01;1.2122275e+00;END;END
5.7000000e+01;1.2417930e+00;END;END
5.8000000e+01;1.2709200e+00;END;END
5.9000000e+01;1.2995735e+00;END;END
6.0000000e+01;1.3277192e+00;END;END
6.1000000e+01;1.3553236e+00;END;END
6.2000000e+01;1.3823533e+00;END;END
6.3000000e+01;1.4087763e+00;END;END
6.4000000e+01;1.4345609e+00;END;END
6.5000000e+01;1.4596764e+00;END;END
6.6000000e+01;1.4840927e+00;END;END
6.7000000e+01;1.5077810e+00;END;END
6.8000000e+01;1.5307128e+00;END;END
6.9000000e+01;1.5528610e+00;END;END
7.0000000e+01;1.5741991e+00;END;END
7.1000000e+01;1.5947019e+00;END;END
7.2000000e+01;1.6143451e+00;END;END
7.3000000e+01;1.6331053e+00;END;END
7.4000000e+01;1.6509604e+00;END;END
7.5000000e+01;1.6678895e+00;END;END
7.6000000e+01;1.6838725e+00;END;END
7.7000000e+01;1.6988904e+00;END;END
7.8000000e+01;1.7129260e+00;END;END
7.9000000e+01;1.7259628e+00;END;END
8.0000000e+01;1.7379854e+00;END;END
8.1000000e+01;1.7489799e+00;END;END
8.2000000e+01;1.7589338e+00;END;END
8.3000000e+01;1.7678355e+00;END;END
8.4000000e+01;1.7756749e+00;END;END
8.5000000e+01;1.7824432e+00;END;END
8.6000000e+01;1.7881328e+00;END;END
8.7000000e+01;1.7927375e+00;END;END
8.8000000e+01;1.7962525e+00;END;END
8.9000000e+01;1.7986740e+00;END;END
9.0000000e+01;1.8000000e+00;END;END
9.1000000e+01;1.8054518e+00;END;END
9.2000000e+01;1.8038076e+00;END;END
9.3000000e+01;1.8010696e+00;END;END
9.4000000e+01;1.7972412e+00;END;END
9.5000000e+01;1.7923269e+00;END;END
9.6000000e+01;1.7863328e+00;END;END
9.7000000e+01;1.7792661e+00;END;END
9.8000000e+01;1.7711354e+00;END;END
9.9000000e+01;1.7619509e+00;END;END
1.0000000e+02;1.7517233e+00;END;END
1.0100000e+02;1.7404654e+00;END;END
1.0200000e+02;1.7281909e+00;END;END
1.0300000e+02;1.7149146e+00;END;END
1.0400000e+02;1.7006528e+00;END;END
1.0500000e+02;1.6854228e+00;END;END
1.0600000e+02;1.6692432e+00;END;END
1.0700000e+02;1.6521338e+00;END;END
1.0800000e+02;1.6341152e+00;END;END
1.0900000e+02;1.6152096e+00;END;END
1.1000000e+02;1.5954399e+00;END;END
1.1100000e+02;1.5748303e+00;END;END
1.1200000e+02;1.5534058e+00;END;END
1.1300000e+02;1.5311925e+00;END;END
1.1400000e+02;1.5082175e+00;END;END
1.1500000e+02;1.4845088e+00;END;END
1.1600000e+02;1.4600953e+00;END;END
1.1700000e+02;1.4350067e+00;END;END
1.1800000e+02;1.4092736e+00;END;END
1.1900000e+02;1.3829273e+00;END;END
1.2000000e+02;1.3559999e+00;END;END
1.2100000e+02;1.3285244e+00;END;END
1.2200000e+02;1.3005340e+00;END;END
1.2300000e+02;1.2720629e+00;END;END
1.2400000e+02;1.2431459e+00;END;END
1.2500000e+02;1.2138181e+00;END;END
1.2600000e+02;1.1841153e+00;END;END
1.2700000e+02;1.1540736e+00;END;END
1.2800000e+02;1.1237297e+00;END;END
1.2900000e+02;1.0931205e+00;END;END
1.3000000e+02;1.0622833e+00;END;END
1.3100000e+02;1.0312557e+00;END;END
1.3200000e+02;1.0000756e+00;END;END
1.3300000e+02;9.6878082e-01;END;END
1.3400000e+02;9.3740952e-01;END;END
1.3500000e+02;9.0599996e-01;END;END
1.3600000e+02;8.7459046e-01;END;END
1.3700000e+02;8.4321916e-01;END;END
1.3800000e+02;8.1192434e-01;END;END
1.3900000e+02;7.8074419e-01;END;END
1.4000000e+02;7.4971664e-01;END;END
1.4100000e+02;7.1887946e-01;END;END
1.4200000e+02;6.8827027e-01;END;END
1.4300000e+02;6.5792638e-01;END;END
1.4400000e+02;6.2788469e-01;END;END
1.4500000e+02;5.9818184e-01;END;END
1.4600000e+02;5.6885403e-01;END;END
1.4700000e+02;5.3993702e-01;END;END
1.4800000e+02;5.1146597e-01;END;END
1.4900000e+02;4.8347560e-01;END;END
1.5000000e+02;4.5600000e-01;END;END
1.5100000e+02;4.2907265e-01;END;END
1.5200000e+02;4.0272638e-01;END;END
1.5300000e+02;3.7699327e-01;END;END
1.5400000e+02;3.5190466e-01;END;END
1.5500000e+02;3.2749113e-01;END;END
1.5600000e+02;3.0378243e-01;END;END
1.5700000e+02;2.8080747e-01;END;END
1.5800000e+02;2.5859419e-01;END;END
1.5900000e+02;2.3716965e-01;END;END
1.6000000e+02;2.1655999e-01;END;END
1.6100000e+02;1.9679032e-01;END;END
1.6200000e+02;1.7788470e-01;END;END
1.6300000e+02;1.5986618e-01;END;END
1.6400000e+02;1.4275672e-01;END;END
1.6500000e+02;1.2657714e-01;END;END
1.6600000e+02;1.1134716e-01;END;END
1.6700000e+02;9.7085357e-02;END;END
1.6800000e+02;8.3809085e-02;END;END
1.6900000e+02;7.1534529e-02;END;END
1.7000000e+02;6.0276639e-02;END;END
1.7100000e+02;5.0049134e-02;END;END
1.7200000e+02;4.0864471e-02;END;END
1.7300000e+02;3.2733846e-02;END;END
1.7400000e+02;2.5667159e-02;END;END
1.7500000e+02;1.9673022e-02;END;END
1.7600000e+02;1.4758738e-02;END;END
1.7700000e+02;1.0930294e-02;END;END
1.7800000e+02;8.1923548e-03;END;END
1.7900000e+02;6.5482557e-03;END;END
1.8000000e+02;6.0000001e-03;END;END
