# Export File Created with QBlade CE v2.0.9_beta windows on 24.05.2026 at 20:18:12
NREL's_S826_Airfoil_Re1.400_M0.10_N3.0 360 V;NREL's_S826_Airfoil_Re1.600_M0.10_N3.0
Angle of Attack [deg];Drag Coefficient Cd [-];Angle of Attack [deg];Drag Coefficient Cd [-]
-1.5500000e+02;3.2749113e-01;1.2000000e+01;2.8850000e-02
-1.5400000e+02;3.5190466e-01;1.3000000e+01;3.4660000e-02
-1.5300000e+02;3.7699327e-01;1.4000000e+01;4.2309999e-02
-1.5200000e+02;4.0272638e-01;1.5000000e+01;5.2080002e-02
-1.5100000e+02;4.2907265e-01;1.6000000e+01;6.4300001e-02
-1.5000000e+02;4.5600000e-01;1.7000000e+01;7.9449996e-02
-1.4900000e+02;4.8347560e-01;END;END
-1.4800000e+02;5.1146597e-01;END;END
-1.4700000e+02;5.3993702e-01;END;END
-1.4600000e+02;5.6885403e-01;END;END
-1.4500000e+02;5.9818184e-01;END;END
-1.4400000e+02;6.2788469e-01;END;END
-1.4300000e+02;6.5792638e-01;END;END
-1.4200000e+02;6.8827027e-01;END;END
-1.4100000e+02;7.1887946e-01;END;END
-1.4000000e+02;7.4971664e-01;END;END
-1.3900000e+02;7.8074419e-01;END;END
-1.3800000e+02;8.1192434e-01;END;END
-1.3700000e+02;8.4321916e-01;END;END
-1.3600000e+02;8.7459046e-01;END;END
-1.3500000e+02;9.0599996e-01;END;END
-1.3400000e+02;9.3740952e-01;END;END
-1.3300000e+02;9.6878082e-01;END;END
-1.3200000e+02;1.0000756e+00;END;END
-1.3100000e+02;1.0312557e+00;END;END
-1.3000000e+02;1.0622833e+00;END;END
-1.2900000e+02;1.0931205e+00;END;END
-1.2800000e+02;1.1237297e+00;END;END
-1.2700000e+02;1.1540736e+00;END;END
-1.2600000e+02;1.1841153e+00;END;END
-1.2500000e+02;1.2138181e+00;END;END
-1.2400000e+02;1.2431459e+00;END;END
-1.2300000e+02;1.2720629e+00;END;END
-1.2200000e+02;1.3005340e+00;END;END
-1.2100000e+02;1.3285244e+00;END;END
-1.2000000e+02;1.3559999e+00;END;END
-1.1900000e+02;1.3829273e+00;END;END
-1.1800000e+02;1.4092736e+00;END;END
-1.1700000e+02;1.4350067e+00;END;END
-1.1600000e+02;1.4600953e+00;END;END
-1.1500000e+02;1.4845088e+00;END;END
-1.1400000e+02;1.5082175e+00;END;END
-1.1300000e+02;1.5311925e+00;END;END
-1.1200000e+02;1.5534058e+00;END;END
-1.1100000e+02;1.5748303e+00;END;END
-1.1000000e+02;1.5954399e+00;END;END
-1.0900000e+02;1.6152096e+00;END;END
-1.0800000e+02;1.6341152e+00;END;END
-1.0700000e+02;1.6521338e+00;END;END
-1.0600000e+02;1.6692432e+00;END;END
-1.0500000e+02;1.6854228e+00;END;END
-1.0400000e+02;1.7006528e+00;END;END
-1.0300000e+02;1.7149146e+00;END;END
-1.0200000e+02;1.7281909e+00;END;END
-1.0100000e+02;1.7404654e+00;END;END
-1.0000000e+02;1.7517233e+00;END;END
-9.9000000e+01;1.7619509e+00;END;END
-9.8000000e+01;1.7711354e+00;END;END
-9.7000000e+01;1.7792661e+00;END;END
-9.6000000e+01;1.7863328e+00;END;END
-9.5000000e+01;1.7923269e+00;END;END
-9.4000000e+01;1.7972412e+00;END;END
-9.3000000e+01;1.8010696e+00;END;END
-9.2000000e+01;1.8038076e+00;END;END
-9.1000000e+01;1.8054518e+00;END;END
-9.0000000e+01;1.8000000e+00;END;END
-8.9000000e+01;1.7986383e+00;END;END
-8.8000000e+01;1.7961811e+00;END;END
-8.7000000e+01;1.7926304e+00;END;END
-8.6000000e+01;1.7879901e+00;END;END
-8.5000000e+01;1.7822648e+00;END;END
-8.4000000e+01;1.7754611e+00;END;END
-8.3000000e+01;1.7675861e+00;END;END
-8.2000000e+01;1.7586490e+00;END;END
-8.1000000e+01;1.7486598e+00;END;END
-8.0000000e+01;1.7376301e+00;END;END
-7.9000000e+01;1.7255723e+00;END;END
-7.8000000e+01;1.7125007e+00;END;END
-7.7000000e+01;1.6984303e+00;END;END
-7.6000000e+01;1.6833775e+00;END;END
-7.5000000e+01;1.6673599e+00;END;END
-7.4000000e+01;1.6503966e+00;END;END
-7.3000000e+01;1.6325071e+00;END;END
-7.2000000e+01;1.6137128e+00;END;END
-7.1000000e+01;1.5940357e+00;END;END
-7.0000000e+01;1.5734993e+00;END;END
-6.9000000e+01;1.5521277e+00;END;END
-6.8000000e+01;1.5299463e+00;END;END
-6.7000000e+01;1.5069816e+00;END;END
-6.6000000e+01;1.4832606e+00;END;END
-6.5000000e+01;1.4588118e+00;END;END
-6.4000000e+01;1.4336640e+00;END;END
-6.3000000e+01;1.4078474e+00;END;END
-6.2000000e+01;1.3813927e+00;END;END
-6.1000000e+01;1.3543316e+00;END;END
-6.0000000e+01;1.3266963e+00;END;END
-5.9000000e+01;1.2985198e+00;END;END
-5.8000000e+01;1.2698358e+00;END;END
-5.7000000e+01;1.2406788e+00;END;END
-5.6000000e+01;1.2110834e+00;END;END
-5.5000000e+01;1.1810852e+00;END;END
-5.4000000e+01;1.1507201e+00;END;END
-5.3000000e+01;1.1200246e+00;END;END
-5.2000000e+01;1.0890353e+00;END;END
-5.1000000e+01;1.0577896e+00;END;END
-5.0000000e+01;1.0263247e+00;END;END
-4.9000000e+01;9.9467862e-01;END;END
-4.8000000e+01;9.6288919e-01;END;END
-4.7000000e+01;9.3099469e-01;END;END
-4.6000000e+01;8.9903331e-01;END;END
-4.5000000e+01;8.6704361e-01;END;END
-4.4000000e+01;8.3506387e-01;END;END
-4.3000000e+01;8.0313271e-01;END;END
-4.2000000e+01;7.7128834e-01;END;END
-4.1000000e+01;7.3956919e-01;END;END
-4.0000000e+01;7.0801330e-01;END;END
-3.9000000e+01;6.7665875e-01;END;END
-3.8000000e+01;6.4554316e-01;END;END
-3.7000000e+01;6.1470407e-01;END;END
-3.6000000e+01;5.8417851e-01;END;END
-3.5000000e+01;5.5400336e-01;END;END
-3.4000000e+01;5.2421480e-01;END;END
-3.3000000e+01;4.9484879e-01;END;END
-3.2000000e+01;4.6594065e-01;END;END
-3.1000000e+01;4.3752527e-01;END;END
-3.0000000e+01;4.0963683e-01;END;END
-2.9000000e+01;3.8230893e-01;END;END
-2.8000000e+01;3.5557452e-01;END;END
-2.7000000e+01;3.2946578e-01;END;END
-2.6000000e+01;3.0401424e-01;END;END
-2.5000000e+01;2.7925050e-01;END;END
-2.4000000e+01;2.5520450e-01;END;END
-2.3000000e+01;2.3190513e-01;END;END
-2.2000000e+01;2.0938057e-01;END;END
-2.1000000e+01;1.8765791e-01;END;END
-2.0000000e+01;1.6676338e-01;END;END
-1.9000000e+01;1.4672217e-01;END;END
-1.8000000e+01;1.2755844e-01;END;END
-1.7000000e+01;1.0929532e-01;END;END
-1.6000000e+01;9.1954812e-02;END;END
-1.5000000e+01;7.5557858e-02;END;END
-1.4000000e+01;6.0124215e-02;END;END
-1.3000000e+01;5.3080000e-02;END;END
-1.2000000e+01;3.2940000e-02;END;END
-1.1000000e+01;2.3250001e-02;END;END
-1.0000000e+01;1.6860001e-02;END;END
-9.0000000e+00;1.4200000e-02;END;END
-8.0000000e+00;1.2250000e-02;END;END
-7.0000000e+00;1.0880000e-02;END;END
-6.0000000e+00;9.8999999e-03;END;END
-4.0000000e+00;8.7099997e-03;END;END
-2.0000000e+00;6.9599999e-03;END;END
-1.0000000e+00;7.0300000e-03;END;END
0.0000000e+00;7.1600000e-03;END;END
1.0000000e+00;7.3299999e-03;END;END
2.0000000e+00;7.6899999e-03;END;END
3.0000000e+00;8.4800003e-03;END;END
4.0000000e+00;1.0280000e-02;END;END
5.0000000e+00;1.1790000e-02;END;END
6.0000000e+00;1.3230000e-02;END;END
7.0000000e+00;1.4860000e-02;END;END
8.0000000e+00;1.6920000e-02;END;END
9.0000000e+00;1.9180000e-02;END;END
1.0000000e+01;2.1800000e-02;END;END
1.1000000e+01;2.5240000e-02;END;END
1.2000000e+01;2.9829999e-02;END;END
1.3000000e+01;3.6020000e-02;END;END
1.4000000e+01;4.4009998e-02;END;END
1.5000000e+01;5.4170001e-02;END;END
1.6000000e+01;6.6849999e-02;END;END
1.7000000e+01;8.2020000e-02;END;END
1.8000000e+01;1.0090000e-01;END;END
1.9000000e+01;1.2309000e-01;END;END
2.0000000e+01;1.3969032e-01;END;END
2.1000000e+01;1.6076095e-01;END;END
2.2000000e+01;1.8266790e-01;END;END
2.3000000e+01;2.0538490e-01;END;END
2.4000000e+01;2.2888474e-01;END;END
2.5000000e+01;2.5313929e-01;END;END
2.6000000e+01;2.7811947e-01;END;END
2.7000000e+01;3.0379540e-01;END;END
2.8000000e+01;3.3013630e-01;END;END
2.9000000e+01;3.5711065e-01;END;END
3.0000000e+01;3.8468614e-01;END;END
3.1000000e+01;4.1282982e-01;END;END
3.2000000e+01;4.4150794e-01;END;END
3.3000000e+01;4.7068623e-01;END;END
3.4000000e+01;5.0032979e-01;END;END
3.5000000e+01;5.3040314e-01;END;END
3.6000000e+01;5.6087029e-01;END;END
3.7000000e+01;5.9169495e-01;END;END
3.8000000e+01;6.2284017e-01;END;END
3.9000000e+01;6.5426874e-01;END;END
4.0000000e+01;6.8594313e-01;END;END
4.1000000e+01;7.1782559e-01;END;END
4.2000000e+01;7.4987793e-01;END;END
4.3000000e+01;7.8206199e-01;END;END
4.4000000e+01;8.1433934e-01;END;END
4.5000000e+01;8.4667146e-01;END;END
4.6000000e+01;8.7901986e-01;END;END
4.7000000e+01;9.1134590e-01;END;END
4.8000000e+01;9.4361115e-01;END;END
4.9000000e+01;9.7577715e-01;END;END
5.0000000e+01;1.0078057e+00;END;END
5.1000000e+01;1.0396584e+00;END;END
5.2000000e+01;1.0712978e+00;END;END
5.3000000e+01;1.1026859e+00;END;END
5.4000000e+01;1.1337857e+00;END;END
5.5000000e+01;1.1645602e+00;END;END
5.6000000e+01;1.1949728e+00;END;END
5.7000000e+01;1.2249874e+00;END;END
5.8000000e+01;1.2545686e+00;END;END
5.9000000e+01;1.2836813e+00;END;END
6.0000000e+01;1.3122910e+00;END;END
6.1000000e+01;1.3403640e+00;END;END
6.2000000e+01;1.3678670e+00;END;END
6.3000000e+01;1.3947678e+00;END;END
6.4000000e+01;1.4210343e+00;END;END
6.5000000e+01;1.4466358e+00;END;END
6.6000000e+01;1.4715424e+00;END;END
6.7000000e+01;1.4957244e+00;END;END
6.8000000e+01;1.5191537e+00;END;END
6.9000000e+01;1.5418030e+00;END;END
7.0000000e+01;1.5636456e+00;END;END
7.1000000e+01;1.5846560e+00;END;END
7.2000000e+01;1.6048099e+00;END;END
7.3000000e+01;1.6240838e+00;END;END
7.4000000e+01;1.6424553e+00;END;END
7.5000000e+01;1.6599033e+00;END;END
7.6000000e+01;1.6764076e+00;END;END
7.7000000e+01;1.6919492e+00;END;END
7.8000000e+01;1.7065107e+00;END;END
7.9000000e+01;1.7200750e+00;END;END
8.0000000e+01;1.7326272e+00;END;END
8.1000000e+01;1.7441529e+00;END;END
8.2000000e+01;1.7546394e+00;END;END
8.3000000e+01;1.7640750e+00;END;END
8.4000000e+01;1.7724495e+00;END;END
8.5000000e+01;1.7797539e+00;END;END
8.6000000e+01;1.7859803e+00;END;END
8.7000000e+01;1.7911227e+00;END;END
8.8000000e+01;1.7951756e+00;END;END
8.9000000e+01;1.7981355e+00;END;END
9.0000000e+01;1.8000000e+00;END;END
9.1000000e+01;1.8054518e+00;END;END
9.2000000e+01;1.8038076e+00;END;END
9.3000000e+01;1.8010696e+00;END;END
9.4000000e+01;1.7972412e+00;END;END
9.5000000e+01;1.7923269e+00;END;END
9.6000000e+01;1.7863328e+00;END;END
9.7000000e+01;1.7792661e+00;END;END
9.8000000e+01;1.7711354e+00;END;END
9.9000000e+01;1.7619509e+00;END;END
1.0000000e+02;1.7517233e+00;END;END
1.0100000e+02;1.7404654e+00;END;END
1.0200000e+02;1.7281909e+00;END;END
1.0300000e+02;1.7149146e+00;END;END
1.0400000e+02;1.7006528e+00;END;END
1.0500000e+02;1.6854228e+00;END;END
1.0600000e+02;1.6692432e+00;END;END
1.0700000e+02;1.6521338e+00;END;END
1.0800000e+02;1.6341152e+00;END;END
1.0900000e+02;1.6152096e+00;END;END
1.1000000e+02;1.5954399e+00;END;END
1.1100000e+02;1.5748303e+00;END;END
1.1200000e+02;1.5534058e+00;END;END
1.1300000e+02;1.5311925e+00;END;END
1.1400000e+02;1.5082175e+00;END;END
1.1500000e+02;1.4845088e+00;END;END
1.1600000e+02;1.4600953e+00;END;END
1.1700000e+02;1.4350067e+00;END;END
1.1800000e+02;1.4092736e+00;END;END
1.1900000e+02;1.3829273e+00;END;END
1.2000000e+02;1.3559999e+00;END;END
1.2100000e+02;1.3285244e+00;END;END
1.2200000e+02;1.3005340e+00;END;END
1.2300000e+02;1.2720629e+00;END;END
1.2400000e+02;1.2431459e+00;END;END
1.2500000e+02;1.2138181e+00;END;END
1.2600000e+02;1.1841153e+00;END;END
1.2700000e+02;1.1540736e+00;END;END
1.2800000e+02;1.1237297e+00;END;END
1.2900000e+02;1.0931205e+00;END;END
1.3000000e+02;1.0622833e+00;END;END
1.3100000e+02;1.0312557e+00;END;END
1.3200000e+02;1.0000756e+00;END;END
1.3300000e+02;9.6878082e-01;END;END
1.3400000e+02;9.3740952e-01;END;END
1.3500000e+02;9.0599996e-01;END;END
1.3600000e+02;8.7459046e-01;END;END
1.3700000e+02;8.4321916e-01;END;END
1.3800000e+02;8.1192434e-01;END;END
1.3900000e+02;7.8074419e-01;END;END
1.4000000e+02;7.4971664e-01;END;END
1.4100000e+02;7.1887946e-01;END;END
1.4200000e+02;6.8827027e-01;END;END
1.4300000e+02;6.5792638e-01;END;END
1.4400000e+02;6.2788469e-01;END;END
1.4500000e+02;5.9818184e-01;END;END
1.4600000e+02;5.6885403e-01;END;END
1.4700000e+02;5.3993702e-01;END;END
1.4800000e+02;5.1146597e-01;END;END
1.4900000e+02;4.8347560e-01;END;END
1.5000000e+02;4.5600000e-01;END;END
1.5100000e+02;4.2907265e-01;END;END
1.5200000e+02;4.0272638e-01;END;END
1.5300000e+02;3.7699327e-01;END;END
1.5400000e+02;3.5190466e-01;END;END
1.5500000e+02;3.2749113e-01;END;END
1.5600000e+02;3.0378243e-01;END;END
1.5700000e+02;2.8080747e-01;END;END
1.5800000e+02;2.5859419e-01;END;END
1.5900000e+02;2.3716965e-01;END;END
1.6000000e+02;2.1655999e-01;END;END
1.6100000e+02;1.9679032e-01;END;END
1.6200000e+02;1.7788470e-01;END;END
1.6300000e+02;1.5986618e-01;END;END
1.6400000e+02;1.4275672e-01;END;END
1.6500000e+02;1.2657714e-01;END;END
1.6600000e+02;1.1134716e-01;END;END
1.6700000e+02;9.7085357e-02;END;END
1.6800000e+02;8.3809085e-02;END;END
1.6900000e+02;7.1534529e-02;END;END
1.7000000e+02;6.0276639e-02;END;END
1.7100000e+02;5.0049134e-02;END;END
1.7200000e+02;4.0864471e-02;END;END
1.7300000e+02;3.2733846e-02;END;END
1.7400000e+02;2.5667159e-02;END;END
1.7500000e+02;1.9673022e-02;END;END
1.7600000e+02;1.4758738e-02;END;END
1.7700000e+02;1.0930294e-02;END;END
1.7800000e+02;8.1923548e-03;END;END
1.7900000e+02;6.5482557e-03;END;END
1.8000000e+02;6.0000001e-03;END;END
