# Export File Created with QBlade CE v2.0.9_beta windows on 24.05.2026 at 20:16:30
NREL's_S826_Airfoil_Re1.100_M0.10_N3.0 360 V;NREL's_S826_Airfoil_Re1.600_M0.10_N3.0
Angle of Attack [deg];Drag Coefficient Cd [-];Angle of Attack [deg];Drag Coefficient Cd [-]
-1.5500000e+02;3.2749113e-01;1.2000000e+01;2.8850000e-02
-1.5400000e+02;3.5190466e-01;1.3000000e+01;3.4660000e-02
-1.5300000e+02;3.7699327e-01;1.4000000e+01;4.2309999e-02
-1.5200000e+02;4.0272638e-01;1.5000000e+01;5.2080002e-02
-1.5100000e+02;4.2907265e-01;1.6000000e+01;6.4300001e-02
-1.5000000e+02;4.5600000e-01;1.7000000e+01;7.9449996e-02
-1.4900000e+02;4.8347560e-01;END;END
-1.4800000e+02;5.1146597e-01;END;END
-1.4700000e+02;5.3993702e-01;END;END
-1.4600000e+02;5.6885403e-01;END;END
-1.4500000e+02;5.9818184e-01;END;END
-1.4400000e+02;6.2788469e-01;END;END
-1.4300000e+02;6.5792638e-01;END;END
-1.4200000e+02;6.8827027e-01;END;END
-1.4100000e+02;7.1887946e-01;END;END
-1.4000000e+02;7.4971664e-01;END;END
-1.3900000e+02;7.8074419e-01;END;END
-1.3800000e+02;8.1192434e-01;END;END
-1.3700000e+02;8.4321916e-01;END;END
-1.3600000e+02;8.7459046e-01;END;END
-1.3500000e+02;9.0599996e-01;END;END
-1.3400000e+02;9.3740952e-01;END;END
-1.3300000e+02;9.6878082e-01;END;END
-1.3200000e+02;1.0000756e+00;END;END
-1.3100000e+02;1.0312557e+00;END;END
-1.3000000e+02;1.0622833e+00;END;END
-1.2900000e+02;1.0931205e+00;END;END
-1.2800000e+02;1.1237297e+00;END;END
-1.2700000e+02;1.1540736e+00;END;END
-1.2600000e+02;1.1841153e+00;END;END
-1.2500000e+02;1.2138181e+00;END;END
-1.2400000e+02;1.2431459e+00;END;END
-1.2300000e+02;1.2720629e+00;END;END
-1.2200000e+02;1.3005340e+00;END;END
-1.2100000e+02;1.3285244e+00;END;END
-1.2000000e+02;1.3559999e+00;END;END
-1.1900000e+02;1.3829273e+00;END;END
-1.1800000e+02;1.4092736e+00;END;END
-1.1700000e+02;1.4350067e+00;END;END
-1.1600000e+02;1.4600953e+00;END;END
-1.1500000e+02;1.4845088e+00;END;END
-1.1400000e+02;1.5082175e+00;END;END
-1.1300000e+02;1.5311925e+00;END;END
-1.1200000e+02;1.5534058e+00;END;END
-1.1100000e+02;1.5748303e+00;END;END
-1.1000000e+02;1.5954399e+00;END;END
-1.0900000e+02;1.6152096e+00;END;END
-1.0800000e+02;1.6341152e+00;END;END
-1.0700000e+02;1.6521338e+00;END;END
-1.0600000e+02;1.6692432e+00;END;END
-1.0500000e+02;1.6854228e+00;END;END
-1.0400000e+02;1.7006528e+00;END;END
-1.0300000e+02;1.7149146e+00;END;END
-1.0200000e+02;1.7281909e+00;END;END
-1.0100000e+02;1.7404654e+00;END;END
-1.0000000e+02;1.7517233e+00;END;END
-9.9000000e+01;1.7619509e+00;END;END
-9.8000000e+01;1.7711354e+00;END;END
-9.7000000e+01;1.7792661e+00;END;END
-9.6000000e+01;1.7863328e+00;END;END
-9.5000000e+01;1.7923269e+00;END;END
-9.4000000e+01;1.7972412e+00;END;END
-9.3000000e+01;1.8010696e+00;END;END
-9.2000000e+01;1.8038076e+00;END;END
-9.1000000e+01;1.8054518e+00;END;END
-9.0000000e+01;1.8000000e+00;END;END
-8.9000000e+01;1.7987596e+00;END;END
-8.8000000e+01;1.7964234e+00;END;END
-8.7000000e+01;1.7929940e+00;END;END
-8.6000000e+01;1.7884747e+00;END;END
-8.5000000e+01;1.7828703e+00;END;END
-8.4000000e+01;1.7761872e+00;END;END
-8.3000000e+01;1.7684327e+00;END;END
-8.2000000e+01;1.7596158e+00;END;END
-8.1000000e+01;1.7497464e+00;END;END
-8.0000000e+01;1.7388363e+00;END;END
-7.9000000e+01;1.7268977e+00;END;END
-7.8000000e+01;1.7139449e+00;END;END
-7.7000000e+01;1.6999928e+00;END;END
-7.6000000e+01;1.6850580e+00;END;END
-7.5000000e+01;1.6691579e+00;END;END
-7.4000000e+01;1.6523112e+00;END;END
-7.3000000e+01;1.6345381e+00;END;END
-7.2000000e+01;1.6158594e+00;END;END
-7.1000000e+01;1.5962973e+00;END;END
-7.0000000e+01;1.5758750e+00;END;END
-6.9000000e+01;1.5546170e+00;END;END
-6.8000000e+01;1.5325485e+00;END;END
-6.7000000e+01;1.5096956e+00;END;END
-6.6000000e+01;1.4860859e+00;END;END
-6.5000000e+01;1.4617473e+00;END;END
-6.4000000e+01;1.4367090e+00;END;END
-6.3000000e+01;1.4110010e+00;END;END
-6.2000000e+01;1.3846538e+00;END;END
-6.1000000e+01;1.3576993e+00;END;END
-6.0000000e+01;1.3301694e+00;END;END
-5.9000000e+01;1.3020974e+00;END;END
-5.8000000e+01;1.2735169e+00;END;END
-5.7000000e+01;1.2444620e+00;END;END
-5.6000000e+01;1.2149677e+00;END;END
-5.5000000e+01;1.1850694e+00;END;END
-5.4000000e+01;1.1548030e+00;END;END
-5.3000000e+01;1.1242050e+00;END;END
-5.2000000e+01;1.0933119e+00;END;END
-5.1000000e+01;1.0621610e+00;END;END
-5.0000000e+01;1.0307897e+00;END;END
-4.9000000e+01;9.9923575e-01;END;END
-4.8000000e+01;9.6753716e-01;END;END
-4.7000000e+01;9.3573201e-01;END;END
-4.6000000e+01;9.0385860e-01;END;END
-4.5000000e+01;8.7195534e-01;END;END
-4.4000000e+01;8.4006065e-01;END;END
-4.3000000e+01;8.0821288e-01;END;END
-4.2000000e+01;7.7645046e-01;END;END
-4.1000000e+01;7.4481159e-01;END;END
-4.0000000e+01;7.1333444e-01;END;END
-3.9000000e+01;6.8205702e-01;END;END
-3.8000000e+01;6.5101689e-01;END;END
-3.7000000e+01;6.2025160e-01;END;END
-3.6000000e+01;5.8979821e-01;END;END
-3.5000000e+01;5.5969340e-01;END;END
-3.4000000e+01;5.2997351e-01;END;END
-3.3000000e+01;5.0067443e-01;END;END
-3.2000000e+01;4.7183144e-01;END;END
-3.1000000e+01;4.4347939e-01;END;END
-3.0000000e+01;4.1565245e-01;END;END
-2.9000000e+01;3.8838425e-01;END;END
-2.8000000e+01;3.6170769e-01;END;END
-2.7000000e+01;3.3565494e-01;END;END
-2.6000000e+01;3.1025749e-01;END;END
-2.5000000e+01;2.8554597e-01;END;END
-2.4000000e+01;2.6155022e-01;END;END
-2.3000000e+01;2.3829921e-01;END;END
-2.2000000e+01;2.1582103e-01;END;END
-2.1000000e+01;1.9414282e-01;END;END
-2.0000000e+01;1.7329074e-01;END;END
-1.9000000e+01;1.5328999e-01;END;END
-1.8000000e+01;1.3416474e-01;END;END
-1.7000000e+01;1.1593807e-01;END;END
-1.6000000e+01;9.8632000e-02;END;END
-1.5000000e+01;8.2267433e-02;END;END
-1.4000000e+01;1.3729000e-01;END;END
-1.3000000e+01;1.1979000e-01;END;END
-1.2000000e+01;4.5389999e-02;END;END
-1.1000000e+01;2.7100001e-02;END;END
-1.0000000e+01;1.9740000e-02;END;END
-9.0000000e+00;1.5030000e-02;END;END
-8.0000000e+00;1.2980000e-02;END;END
-7.0000000e+00;1.1490000e-02;END;END
-6.0000000e+00;1.0410000e-02;END;END
-5.0000000e+00;9.6600000e-03;END;END
-4.0000000e+00;9.1100000e-03;END;END
-3.0000000e+00;8.4800003e-03;END;END
-2.0000000e+00;7.3400000e-03;END;END
-1.0000000e+00;7.4300002e-03;END;END
0.0000000e+00;7.5800000e-03;END;END
1.0000000e+00;7.7599999e-03;END;END
2.0000000e+00;8.0599999e-03;END;END
3.0000000e+00;8.5800001e-03;END;END
4.0000000e+00;1.0380000e-02;END;END
5.0000000e+00;1.2100000e-02;END;END
6.0000000e+00;1.3730000e-02;END;END
7.0000000e+00;1.5340000e-02;END;END
8.0000000e+00;1.7449999e-02;END;END
9.0000000e+00;2.0099999e-02;END;END
1.0000000e+01;2.2980001e-02;END;END
1.1000000e+01;2.6760001e-02;END;END
1.2000000e+01;3.1789999e-02;END;END
1.3000000e+01;3.8490001e-02;END;END
1.4000000e+01;4.7309998e-02;END;END
1.5000000e+01;5.8180001e-02;END;END
1.6000000e+01;7.1740001e-02;END;END
1.7000000e+01;8.7930001e-02;END;END
1.8000000e+01;1.0801000e-01;END;END
1.9000000e+01;1.3161001e-01;END;END
2.0000000e+01;1.5932000e-01;END;END
2.1000000e+01;1.6532616e-01;END;END
2.2000000e+01;1.8720183e-01;END;END
2.3000000e+01;2.0988616e-01;END;END
2.4000000e+01;2.3335199e-01;END;END
2.5000000e+01;2.5757113e-01;END;END
2.6000000e+01;2.8251460e-01;END;END
2.7000000e+01;3.0815244e-01;END;END
2.8000000e+01;3.3445391e-01;END;END
2.9000000e+01;3.6138755e-01;END;END
3.0000000e+01;3.8892102e-01;END;END
3.1000000e+01;4.1702136e-01;END;END
3.2000000e+01;4.4565490e-01;END;END
3.3000000e+01;4.7478732e-01;END;END
3.4000000e+01;5.0438374e-01;END;END
3.5000000e+01;5.3440875e-01;END;END
3.6000000e+01;5.6482643e-01;END;END
3.7000000e+01;5.9560025e-01;END;END
3.8000000e+01;6.2669355e-01;END;END
3.9000000e+01;6.5806895e-01;END;END
4.0000000e+01;6.8968910e-01;END;END
4.1000000e+01;7.2151613e-01;END;END
4.2000000e+01;7.5351191e-01;END;END
4.3000000e+01;7.8563833e-01;END;END
4.4000000e+01;8.1785691e-01;END;END
4.5000000e+01;8.5012925e-01;END;END
4.6000000e+01;8.8241673e-01;END;END
4.7000000e+01;9.1468090e-01;END;END
4.8000000e+01;9.4688320e-01;END;END
4.9000000e+01;9.7898531e-01;END;END
5.0000000e+01;1.0109489e+00;END;END
5.1000000e+01;1.0427358e+00;END;END
5.2000000e+01;1.0743084e+00;END;END
5.3000000e+01;1.1056288e+00;END;END
5.4000000e+01;1.1366600e+00;END;END
5.5000000e+01;1.1673650e+00;END;END
5.6000000e+01;1.1977072e+00;END;END
5.7000000e+01;1.2276508e+00;END;END
5.8000000e+01;1.2571599e+00;END;END
5.9000000e+01;1.2861998e+00;END;END
6.0000000e+01;1.3147360e+00;END;END
6.1000000e+01;1.3427347e+00;END;END
6.2000000e+01;1.3701627e+00;END;END
6.3000000e+01;1.3969877e+00;END;END
6.4000000e+01;1.4231780e+00;END;END
6.5000000e+01;1.4487025e+00;END;END
6.6000000e+01;1.4735312e+00;END;END
6.7000000e+01;1.4976351e+00;END;END
6.8000000e+01;1.5209856e+00;END;END
6.9000000e+01;1.5435554e+00;END;END
7.0000000e+01;1.5653180e+00;END;END
7.1000000e+01;1.5862480e+00;END;END
7.2000000e+01;1.6063210e+00;END;END
7.3000000e+01;1.6255134e+00;END;END
7.4000000e+01;1.6438031e+00;END;END
7.5000000e+01;1.6611689e+00;END;END
7.6000000e+01;1.6775906e+00;END;END
7.7000000e+01;1.6930493e+00;END;END
7.8000000e+01;1.7075273e+00;END;END
7.9000000e+01;1.7210081e+00;END;END
8.0000000e+01;1.7334763e+00;END;END
8.1000000e+01;1.7449179e+00;END;END
8.2000000e+01;1.7553200e+00;END;END
8.3000000e+01;1.7646710e+00;END;END
8.4000000e+01;1.7729607e+00;END;END
8.5000000e+01;1.7801801e+00;END;END
8.6000000e+01;1.7863215e+00;END;END
8.7000000e+01;1.7913786e+00;END;END
8.8000000e+01;1.7953463e+00;END;END
8.9000000e+01;1.7982209e+00;END;END
9.0000000e+01;1.8000000e+00;END;END
9.1000000e+01;1.8054518e+00;END;END
9.2000000e+01;1.8038076e+00;END;END
9.3000000e+01;1.8010696e+00;END;END
9.4000000e+01;1.7972412e+00;END;END
9.5000000e+01;1.7923269e+00;END;END
9.6000000e+01;1.7863328e+00;END;END
9.7000000e+01;1.7792661e+00;END;END
9.8000000e+01;1.7711354e+00;END;END
9.9000000e+01;1.7619509e+00;END;END
1.0000000e+02;1.7517233e+00;END;END
1.0100000e+02;1.7404654e+00;END;END
1.0200000e+02;1.7281909e+00;END;END
1.0300000e+02;1.7149146e+00;END;END
1.0400000e+02;1.7006528e+00;END;END
1.0500000e+02;1.6854228e+00;END;END
1.0600000e+02;1.6692432e+00;END;END
1.0700000e+02;1.6521338e+00;END;END
1.0800000e+02;1.6341152e+00;END;END
1.0900000e+02;1.6152096e+00;END;END
1.1000000e+02;1.5954399e+00;END;END
1.1100000e+02;1.5748303e+00;END;END
1.1200000e+02;1.5534058e+00;END;END
1.1300000e+02;1.5311925e+00;END;END
1.1400000e+02;1.5082175e+00;END;END
1.1500000e+02;1.4845088e+00;END;END
1.1600000e+02;1.4600953e+00;END;END
1.1700000e+02;1.4350067e+00;END;END
1.1800000e+02;1.4092736e+00;END;END
1.1900000e+02;1.3829273e+00;END;END
1.2000000e+02;1.3559999e+00;END;END
1.2100000e+02;1.3285244e+00;END;END
1.2200000e+02;1.3005340e+00;END;END
1.2300000e+02;1.2720629e+00;END;END
1.2400000e+02;1.2431459e+00;END;END
1.2500000e+02;1.2138181e+00;END;END
1.2600000e+02;1.1841153e+00;END;END
1.2700000e+02;1.1540736e+00;END;END
1.2800000e+02;1.1237297e+00;END;END
1.2900000e+02;1.0931205e+00;END;END
1.3000000e+02;1.0622833e+00;END;END
1.3100000e+02;1.0312557e+00;END;END
1.3200000e+02;1.0000756e+00;END;END
1.3300000e+02;9.6878082e-01;END;END
1.3400000e+02;9.3740952e-01;END;END
1.3500000e+02;9.0599996e-01;END;END
1.3600000e+02;8.7459046e-01;END;END
1.3700000e+02;8.4321916e-01;END;END
1.3800000e+02;8.1192434e-01;END;END
1.3900000e+02;7.8074419e-01;END;END
1.4000000e+02;7.4971664e-01;END;END
1.4100000e+02;7.1887946e-01;END;END
1.4200000e+02;6.8827027e-01;END;END
1.4300000e+02;6.5792638e-01;END;END
1.4400000e+02;6.2788469e-01;END;END
1.4500000e+02;5.9818184e-01;END;END
1.4600000e+02;5.6885403e-01;END;END
1.4700000e+02;5.3993702e-01;END;END
1.4800000e+02;5.1146597e-01;END;END
1.4900000e+02;4.8347560e-01;END;END
1.5000000e+02;4.5600000e-01;END;END
1.5100000e+02;4.2907265e-01;END;END
1.5200000e+02;4.0272638e-01;END;END
1.5300000e+02;3.7699327e-01;END;END
1.5400000e+02;3.5190466e-01;END;END
1.5500000e+02;3.2749113e-01;END;END
1.5600000e+02;3.0378243e-01;END;END
1.5700000e+02;2.8080747e-01;END;END
1.5800000e+02;2.5859419e-01;END;END
1.5900000e+02;2.3716965e-01;END;END
1.6000000e+02;2.1655999e-01;END;END
1.6100000e+02;1.9679032e-01;END;END
1.6200000e+02;1.7788470e-01;END;END
1.6300000e+02;1.5986618e-01;END;END
1.6400000e+02;1.4275672e-01;END;END
1.6500000e+02;1.2657714e-01;END;END
1.6600000e+02;1.1134716e-01;END;END
1.6700000e+02;9.7085357e-02;END;END
1.6800000e+02;8.3809085e-02;END;END
1.6900000e+02;7.1534529e-02;END;END
1.7000000e+02;6.0276639e-02;END;END
1.7100000e+02;5.0049134e-02;END;END
1.7200000e+02;4.0864471e-02;END;END
1.7300000e+02;3.2733846e-02;END;END
1.7400000e+02;2.5667159e-02;END;END
1.7500000e+02;1.9673022e-02;END;END
1.7600000e+02;1.4758738e-02;END;END
1.7700000e+02;1.0930294e-02;END;END
1.7800000e+02;8.1923548e-03;END;END
1.7900000e+02;6.5482557e-03;END;END
1.8000000e+02;6.0000001e-03;END;END
