# Export File Created with QBlade CE v2.0.9_beta windows on 24.05.2026 at 20:09:54
NREL's_S826_Airfoil_Re0.300_M0.10_N3.0 360 V;NREL's_S826_Airfoil_Re1.600_M0.10_N3.0
Angle of Attack [deg];Drag Coefficient Cd [-];Angle of Attack [deg];Drag Coefficient Cd [-]
-1.5500000e+02;3.2749113e-01;1.2000000e+01;2.8850000e-02
-1.5400000e+02;3.5190466e-01;1.3000000e+01;3.4660000e-02
-1.5300000e+02;3.7699327e-01;1.4000000e+01;4.2309999e-02
-1.5200000e+02;4.0272638e-01;1.5000000e+01;5.2080002e-02
-1.5100000e+02;4.2907265e-01;1.6000000e+01;6.4300001e-02
-1.5000000e+02;4.5600000e-01;1.7000000e+01;7.9449996e-02
-1.4900000e+02;4.8347560e-01;END;END
-1.4800000e+02;5.1146597e-01;END;END
-1.4700000e+02;5.3993702e-01;END;END
-1.4600000e+02;5.6885403e-01;END;END
-1.4500000e+02;5.9818184e-01;END;END
-1.4400000e+02;6.2788469e-01;END;END
-1.4300000e+02;6.5792638e-01;END;END
-1.4200000e+02;6.8827027e-01;END;END
-1.4100000e+02;7.1887946e-01;END;END
-1.4000000e+02;7.4971664e-01;END;END
-1.3900000e+02;7.8074419e-01;END;END
-1.3800000e+02;8.1192434e-01;END;END
-1.3700000e+02;8.4321916e-01;END;END
-1.3600000e+02;8.7459046e-01;END;END
-1.3500000e+02;9.0599996e-01;END;END
-1.3400000e+02;9.3740952e-01;END;END
-1.3300000e+02;9.6878082e-01;END;END
-1.3200000e+02;1.0000756e+00;END;END
-1.3100000e+02;1.0312557e+00;END;END
-1.3000000e+02;1.0622833e+00;END;END
-1.2900000e+02;1.0931205e+00;END;END
-1.2800000e+02;1.1237297e+00;END;END
-1.2700000e+02;1.1540736e+00;END;END
-1.2600000e+02;1.1841153e+00;END;END
-1.2500000e+02;1.2138181e+00;END;END
-1.2400000e+02;1.2431459e+00;END;END
-1.2300000e+02;1.2720629e+00;END;END
-1.2200000e+02;1.3005340e+00;END;END
-1.2100000e+02;1.3285244e+00;END;END
-1.2000000e+02;1.3559999e+00;END;END
-1.1900000e+02;1.3829273e+00;END;END
-1.1800000e+02;1.4092736e+00;END;END
-1.1700000e+02;1.4350067e+00;END;END
-1.1600000e+02;1.4600953e+00;END;END
-1.1500000e+02;1.4845088e+00;END;END
-1.1400000e+02;1.5082175e+00;END;END
-1.1300000e+02;1.5311925e+00;END;END
-1.1200000e+02;1.5534058e+00;END;END
-1.1100000e+02;1.5748303e+00;END;END
-1.1000000e+02;1.5954399e+00;END;END
-1.0900000e+02;1.6152096e+00;END;END
-1.0800000e+02;1.6341152e+00;END;END
-1.0700000e+02;1.6521338e+00;END;END
-1.0600000e+02;1.6692432e+00;END;END
-1.0500000e+02;1.6854228e+00;END;END
-1.0400000e+02;1.7006528e+00;END;END
-1.0300000e+02;1.7149146e+00;END;END
-1.0200000e+02;1.7281909e+00;END;END
-1.0100000e+02;1.7404654e+00;END;END
-1.0000000e+02;1.7517233e+00;END;END
-9.9000000e+01;1.7619509e+00;END;END
-9.8000000e+01;1.7711354e+00;END;END
-9.7000000e+01;1.7792661e+00;END;END
-9.6000000e+01;1.7863328e+00;END;END
-9.5000000e+01;1.7923269e+00;END;END
-9.4000000e+01;1.7972412e+00;END;END
-9.3000000e+01;1.8010696e+00;END;END
-9.2000000e+01;1.8038076e+00;END;END
-9.1000000e+01;1.8054518e+00;END;END
-9.0000000e+01;1.8000000e+00;END;END
-8.9000000e+01;1.8002980e+00;END;END
-8.8000000e+01;1.7994999e+00;END;END
-8.7000000e+01;1.7976074e+00;END;END
-8.6000000e+01;1.7946237e+00;END;END
-8.5000000e+01;1.7905531e+00;END;END
-8.4000000e+01;1.7854013e+00;END;END
-8.3000000e+01;1.7791755e+00;END;END
-8.2000000e+01;1.7718840e+00;END;END
-8.1000000e+01;1.7635362e+00;END;END
-8.0000000e+01;1.7541435e+00;END;END
-7.9000000e+01;1.7437177e+00;END;END
-7.8000000e+01;1.7322724e+00;END;END
-7.7000000e+01;1.7198224e+00;END;END
-7.6000000e+01;1.7063835e+00;END;END
-7.5000000e+01;1.6919729e+00;END;END
-7.4000000e+01;1.6766088e+00;END;END
-7.3000000e+01;1.6603107e+00;END;END
-7.2000000e+01;1.6430993e+00;END;END
-7.1000000e+01;1.6249963e+00;END;END
-7.0000000e+01;1.6060244e+00;END;END
-6.9000000e+01;1.5862074e+00;END;END
-6.8000000e+01;1.5655702e+00;END;END
-6.7000000e+01;1.5441388e+00;END;END
-6.6000000e+01;1.5219400e+00;END;END
-6.5000000e+01;1.4990014e+00;END;END
-6.4000000e+01;1.4753517e+00;END;END
-6.3000000e+01;1.4510205e+00;END;END
-6.2000000e+01;1.4260380e+00;END;END
-6.1000000e+01;1.4004354e+00;END;END
-6.0000000e+01;1.3742447e+00;END;END
-5.9000000e+01;1.3474983e+00;END;END
-5.8000000e+01;1.3202295e+00;END;END
-5.7000000e+01;1.2924721e+00;END;END
-5.6000000e+01;1.2642609e+00;END;END
-5.5000000e+01;1.2356305e+00;END;END
-5.4000000e+01;1.2066166e+00;END;END
-5.3000000e+01;1.1772553e+00;END;END
-5.2000000e+01;1.1475828e+00;END;END
-5.1000000e+01;1.1176358e+00;END;END
-5.0000000e+01;1.0874517e+00;END;END
-4.9000000e+01;1.0570676e+00;END;END
-4.8000000e+01;1.0265213e+00;END;END
-4.7000000e+01;9.9585050e-01;END;END
-4.6000000e+01;9.6509308e-01;END;END
-4.5000000e+01;9.3428713e-01;END;END
-4.4000000e+01;9.0347075e-01;END;END
-4.3000000e+01;8.7268203e-01;END;END
-4.2000000e+01;8.4195900e-01;END;END
-4.1000000e+01;8.1133962e-01;END;END
-4.0000000e+01;7.8086162e-01;END;END
-3.9000000e+01;7.5056279e-01;END;END
-3.8000000e+01;7.2048044e-01;END;END
-3.7000000e+01;6.9065171e-01;END;END
-3.6000000e+01;6.6111344e-01;END;END
-3.5000000e+01;6.3190204e-01;END;END
-3.4000000e+01;6.0305357e-01;END;END
-3.3000000e+01;5.7460362e-01;END;END
-3.2000000e+01;5.4658729e-01;END;END
-3.1000000e+01;5.1903909e-01;END;END
-3.0000000e+01;4.9199301e-01;END;END
-2.9000000e+01;4.6548241e-01;END;END
-2.8000000e+01;4.3953994e-01;END;END
-2.7000000e+01;4.1419759e-01;END;END
-2.6000000e+01;3.8948661e-01;END;END
-2.5000000e+01;3.6543745e-01;END;END
-2.4000000e+01;3.4207970e-01;END;END
-2.3000000e+01;3.1944215e-01;END;END
-2.2000000e+01;2.9755273e-01;END;END
-2.1000000e+01;2.7643839e-01;END;END
-2.0000000e+01;2.5612509e-01;END;END
-1.9000000e+01;2.3663791e-01;END;END
-1.8000000e+01;2.1800083e-01;END;END
-1.7000000e+01;2.0023678e-01;END;END
-1.6000000e+01;1.8336767e-01;END;END
-1.5000000e+01;1.7332000e-01;END;END
-1.4500000e+01;1.6618000e-01;END;END
-1.4000000e+01;1.5905000e-01;END;END
-1.3500000e+01;1.5165000e-01;END;END
-1.3000000e+01;1.4387000e-01;END;END
-1.2500000e+01;1.3572000e-01;END;END
-1.2000000e+01;1.2670000e-01;END;END
-1.1500000e+01;1.1580000e-01;END;END
-1.1000000e+01;1.0365000e-01;END;END
-1.0000000e+01;7.8639999e-02;END;END
-9.5000000e+00;6.0279999e-02;END;END
-7.5000000e+00;2.0910000e-02;END;END
-7.0000000e+00;1.8190000e-02;END;END
-6.5000000e+00;1.6050000e-02;END;END
-6.0000000e+00;1.4500000e-02;END;END
-5.5000000e+00;1.3540000e-02;END;END
-5.0000000e+00;1.2840000e-02;END;END
-4.5000000e+00;1.2240000e-02;END;END
-4.0000000e+00;1.1720000e-02;END;END
-3.5000000e+00;1.1060000e-02;END;END
-3.0000000e+00;1.0210000e-02;END;END
-2.5000000e+00;1.0320000e-02;END;END
-2.0000000e+00;1.0460000e-02;END;END
-1.5000000e+00;1.0550000e-02;END;END
-1.0000000e+00;1.0650000e-02;END;END
-5.0000000e-01;1.0770000e-02;END;END
0.0000000e+00;1.0890000e-02;END;END
5.0000000e-01;1.1040000e-02;END;END
1.0000000e+00;1.1190000e-02;END;END
1.5000000e+00;1.1360000e-02;END;END
2.0000000e+00;1.1550000e-02;END;END
2.5000000e+00;1.1740000e-02;END;END
3.0000000e+00;1.1960000e-02;END;END
3.5000000e+00;1.2250000e-02;END;END
4.0000000e+00;1.2560000e-02;END;END
4.5000000e+00;1.2910000e-02;END;END
5.0000000e+00;1.3340000e-02;END;END
5.5000000e+00;1.4370000e-02;END;END
6.0000000e+00;1.6020000e-02;END;END
6.5000000e+00;1.7490000e-02;END;END
7.0000000e+00;1.9010000e-02;END;END
7.5000000e+00;2.0430000e-02;END;END
8.0000000e+00;2.1989999e-02;END;END
8.5000000e+00;2.3669999e-02;END;END
9.0000000e+00;2.5610000e-02;END;END
9.5000000e+00;2.7890000e-02;END;END
1.0000000e+01;3.0409999e-02;END;END
1.1000000e+01;3.6750000e-02;END;END
1.1500000e+01;4.0520001e-02;END;END
1.2000000e+01;4.4780001e-02;END;END
1.2500000e+01;4.9520001e-02;END;END
1.3000000e+01;5.4690000e-02;END;END
1.3500000e+01;5.9749998e-02;END;END
1.4000000e+01;6.6079997e-02;END;END
1.4500000e+01;7.3009998e-02;END;END
1.5000000e+01;8.0600001e-02;END;END
1.5500000e+01;8.9029998e-02;END;END
1.6000000e+01;9.8389998e-02;END;END
1.6500000e+01;1.0870000e-01;END;END
1.7000000e+01;1.1994000e-01;END;END
1.7500000e+01;1.3218001e-01;END;END
1.8000000e+01;1.4556000e-01;END;END
1.8500000e+01;1.6044000e-01;END;END
1.9000000e+01;1.7636999e-01;END;END
1.9500000e+01;1.9447000e-01;END;END
2.0000000e+01;2.1393000e-01;END;END
2.1000000e+01;1.9051707e-01;END;END
2.2000000e+01;2.1222013e-01;END;END
2.3000000e+01;2.3472425e-01;END;END
2.4000000e+01;2.5800228e-01;END;END
2.5000000e+01;2.8202614e-01;END;END
2.6000000e+01;3.0676687e-01;END;END
2.7000000e+01;3.3219457e-01;END;END
2.8000000e+01;3.5827860e-01;END;END
2.9000000e+01;3.8498750e-01;END;END
3.0000000e+01;4.1228908e-01;END;END
3.1000000e+01;4.4015041e-01;END;END
3.2000000e+01;4.6853787e-01;END;END
3.3000000e+01;4.9741727e-01;END;END
3.4000000e+01;5.2675378e-01;END;END
3.5000000e+01;5.5651206e-01;END;END
3.6000000e+01;5.8665621e-01;END;END
3.7000000e+01;6.1714995e-01;END;END
3.8000000e+01;6.4795649e-01;END;END
3.9000000e+01;6.7903882e-01;END;END
4.0000000e+01;7.1035939e-01;END;END
4.1000000e+01;7.4188054e-01;END;END
4.2000000e+01;7.7356428e-01;END;END
4.3000000e+01;8.0537254e-01;END;END
4.4000000e+01;8.3726692e-01;END;END
4.5000000e+01;8.6920917e-01;END;END
4.6000000e+01;9.0116078e-01;END;END
4.7000000e+01;9.3308336e-01;END;END
4.8000000e+01;9.6493846e-01;END;END
4.9000000e+01;9.9668783e-01;END;END
5.0000000e+01;1.0282933e+00;END;END
5.1000000e+01;1.0597169e+00;END;END
5.2000000e+01;1.0909208e+00;END;END
5.3000000e+01;1.1218677e+00;END;END
5.4000000e+01;1.1525203e+00;END;END
5.5000000e+01;1.1828419e+00;END;END
5.6000000e+01;1.2127960e+00;END;END
5.7000000e+01;1.2423468e+00;END;END
5.8000000e+01;1.2714587e+00;END;END
5.9000000e+01;1.3000972e+00;END;END
6.0000000e+01;1.3282276e+00;END;END
6.1000000e+01;1.3558164e+00;END;END
6.2000000e+01;1.3828306e+00;END;END
6.3000000e+01;1.4092377e+00;END;END
6.4000000e+01;1.4350065e+00;END;END
6.5000000e+01;1.4601060e+00;END;END
6.6000000e+01;1.4845062e+00;END;END
6.7000000e+01;1.5081782e+00;END;END
6.8000000e+01;1.5310936e+00;END;END
6.9000000e+01;1.5532253e+00;END;END
7.0000000e+01;1.5745468e+00;END;END
7.1000000e+01;1.5950329e+00;END;END
7.2000000e+01;1.6146592e+00;END;END
7.3000000e+01;1.6334026e+00;END;END
7.4000000e+01;1.6512407e+00;END;END
7.5000000e+01;1.6681527e+00;END;END
7.6000000e+01;1.6841184e+00;END;END
7.7000000e+01;1.6991192e+00;END;END
7.8000000e+01;1.7131374e+00;END;END
7.9000000e+01;1.7261567e+00;END;END
8.0000000e+01;1.7381619e+00;END;END
8.1000000e+01;1.7491390e+00;END;END
8.2000000e+01;1.7590753e+00;END;END
8.3000000e+01;1.7679594e+00;END;END
8.4000000e+01;1.7757812e+00;END;END
8.5000000e+01;1.7825317e+00;END;END
8.6000000e+01;1.7882037e+00;END;END
8.7000000e+01;1.7927908e+00;END;END
8.8000000e+01;1.7962879e+00;END;END
8.9000000e+01;1.7986917e+00;END;END
9.0000000e+01;1.8000000e+00;END;END
9.1000000e+01;1.8054518e+00;END;END
9.2000000e+01;1.8038076e+00;END;END
9.3000000e+01;1.8010696e+00;END;END
9.4000000e+01;1.7972412e+00;END;END
9.5000000e+01;1.7923269e+00;END;END
9.6000000e+01;1.7863328e+00;END;END
9.7000000e+01;1.7792661e+00;END;END
9.8000000e+01;1.7711354e+00;END;END
9.9000000e+01;1.7619509e+00;END;END
1.0000000e+02;1.7517233e+00;END;END
1.0100000e+02;1.7404654e+00;END;END
1.0200000e+02;1.7281909e+00;END;END
1.0300000e+02;1.7149146e+00;END;END
1.0400000e+02;1.7006528e+00;END;END
1.0500000e+02;1.6854228e+00;END;END
1.0600000e+02;1.6692432e+00;END;END
1.0700000e+02;1.6521338e+00;END;END
1.0800000e+02;1.6341152e+00;END;END
1.0900000e+02;1.6152096e+00;END;END
1.1000000e+02;1.5954399e+00;END;END
1.1100000e+02;1.5748303e+00;END;END
1.1200000e+02;1.5534058e+00;END;END
1.1300000e+02;1.5311925e+00;END;END
1.1400000e+02;1.5082175e+00;END;END
1.1500000e+02;1.4845088e+00;END;END
1.1600000e+02;1.4600953e+00;END;END
1.1700000e+02;1.4350067e+00;END;END
1.1800000e+02;1.4092736e+00;END;END
1.1900000e+02;1.3829273e+00;END;END
1.2000000e+02;1.3559999e+00;END;END
1.2100000e+02;1.3285244e+00;END;END
1.2200000e+02;1.3005340e+00;END;END
1.2300000e+02;1.2720629e+00;END;END
1.2400000e+02;1.2431459e+00;END;END
1.2500000e+02;1.2138181e+00;END;END
1.2600000e+02;1.1841153e+00;END;END
1.2700000e+02;1.1540736e+00;END;END
1.2800000e+02;1.1237297e+00;END;END
1.2900000e+02;1.0931205e+00;END;END
1.3000000e+02;1.0622833e+00;END;END
1.3100000e+02;1.0312557e+00;END;END
1.3200000e+02;1.0000756e+00;END;END
1.3300000e+02;9.6878082e-01;END;END
1.3400000e+02;9.3740952e-01;END;END
1.3500000e+02;9.0599996e-01;END;END
1.3600000e+02;8.7459046e-01;END;END
1.3700000e+02;8.4321916e-01;END;END
1.3800000e+02;8.1192434e-01;END;END
1.3900000e+02;7.8074419e-01;END;END
1.4000000e+02;7.4971664e-01;END;END
1.4100000e+02;7.1887946e-01;END;END
1.4200000e+02;6.8827027e-01;END;END
1.4300000e+02;6.5792638e-01;END;END
1.4400000e+02;6.2788469e-01;END;END
1.4500000e+02;5.9818184e-01;END;END
1.4600000e+02;5.6885403e-01;END;END
1.4700000e+02;5.3993702e-01;END;END
1.4800000e+02;5.1146597e-01;END;END
1.4900000e+02;4.8347560e-01;END;END
1.5000000e+02;4.5600000e-01;END;END
1.5100000e+02;4.2907265e-01;END;END
1.5200000e+02;4.0272638e-01;END;END
1.5300000e+02;3.7699327e-01;END;END
1.5400000e+02;3.5190466e-01;END;END
1.5500000e+02;3.2749113e-01;END;END
1.5600000e+02;3.0378243e-01;END;END
1.5700000e+02;2.8080747e-01;END;END
1.5800000e+02;2.5859419e-01;END;END
1.5900000e+02;2.3716965e-01;END;END
1.6000000e+02;2.1655999e-01;END;END
1.6100000e+02;1.9679032e-01;END;END
1.6200000e+02;1.7788470e-01;END;END
1.6300000e+02;1.5986618e-01;END;END
1.6400000e+02;1.4275672e-01;END;END
1.6500000e+02;1.2657714e-01;END;END
1.6600000e+02;1.1134716e-01;END;END
1.6700000e+02;9.7085357e-02;END;END
1.6800000e+02;8.3809085e-02;END;END
1.6900000e+02;7.1534529e-02;END;END
1.7000000e+02;6.0276639e-02;END;END
1.7100000e+02;5.0049134e-02;END;END
1.7200000e+02;4.0864471e-02;END;END
1.7300000e+02;3.2733846e-02;END;END
1.7400000e+02;2.5667159e-02;END;END
1.7500000e+02;1.9673022e-02;END;END
1.7600000e+02;1.4758738e-02;END;END
1.7700000e+02;1.0930294e-02;END;END
1.7800000e+02;8.1923548e-03;END;END
1.7900000e+02;6.5482557e-03;END;END
1.8000000e+02;6.0000001e-03;END;END
